id,Title,Content,SKU,"Product Type","Parent Product ID","Regular Price",Stock
1028,"LED Лампа точкова MR16-7W-GU5.3-3000K  EUROLAMP","Точкова світлодіодна EUROLAMP LED Лампа ЕКО MR16 7W GU5.3 3000K

Точкові світлодіодні лампи використовуються для створення зонування в приміщенні і розміщуються над тими зонами, де вони найбільше потрібні. Це економно - не потрібно висвітлювати ті ділянки де світло не потрібне, і комфортно для очей - виключається зайвий подразник. Все це формує особливу атмосферу умиротворення і комфорту, і що найважливіше - такий інтер'єр залишається цікавим багато років, не втрачаючи своєї актуальності.

Також, точкові лампи використовуються, як додаткове світло над робочими зонами: на кухні, над письмовим столом, біля дзеркала.

При виробництві лампи використовується особливий полімерний сплав, для створення якого використовується сучасна технологія хімічної обробки. Є абсолютно безпечною для здоров'я людини і навколишнього середовища завдяки даному екологічному пластику.

Лампа забезпечує приміщення якісним світлом без мерехтінь і відблисків.

Лампа здатна дати потужний світловий потік, який становить 570 Lm, при невеликому споживанні потужності світлодіода.

Лампа витримує перепади напруги в діапазоні 175-250 V без наслідків працездатності.

Особливості ламп ТМ Eurolamp:
<ul class=""list"">
 	<li>використання у всіх лампах IC драйвера нового покоління;</li>
 	<li>підвищена енергоефективність;</li>
 	<li>екологічно безпечні, не містять шкідливих речовин;</li>
 	<li>не створюють частотних перешкод для роботи інших електронних пристроїв.</li>
</ul>",LED-SMD-07533(P),simple,0,99,25
1037,"LED Лампа точкова MR16-7W-GU5.3-4000K  EUROLAMP","Точкова світлодіодна EUROLAMP LED Лампа ЕКО MR16 7W GU5.3 4000K

Точкові світлодіодні лампи використовуються для створення зонування в приміщенні і розміщуються над тими зонами, де вони найбільше потрібні. Це економно - не потрібно висвітлювати ті ділянки де світло не потрібне, і комфортно для очей - виключається зайвий подразник. Все це формує особливу атмосферу умиротворення і комфорту, і що найважливіше - такий інтер'єр залишається цікавим багато років, не втрачаючи своєї актуальності.

Також, точкові лампи використовуються, як додаткове світло над робочими зонами: на кухні, над письмовим столом, біля дзеркала.

При виробництві лампи використовується особливий полімерний сплав, для створення якого використовується сучасна технологія хімічної обробки. Є абсолютно безпечною для здоров'я людини і навколишнього середовища завдяки даному екологічному пластику.

Лампа забезпечує приміщення якісним світлом без мерехтінь і відблисків.

Лампа здатна дати потужний світловий потік, який становить 570 Lm, при невеликому споживанні потужності світлодіода.

Лампа витримує перепади напруги в діапазоні 175-250 V без наслідків працездатності.

Особливості ламп ТМ Eurolamp:
<ul class=""list"">
 	<li>використання у всіх лампах IC драйвера нового покоління;</li>
 	<li>підвищена енергоефективність;</li>
 	<li>екологічно безпечні, не містять шкідливих речовин;</li>
 	<li>не створюють частотних перешкод для роботи інших електронних пристроїв.</li>
</ul>",LED-SMD-07534(P),simple,0,99,1500
1040,"LED Лампа рефлекторна R50-6W-E14-3000K EUROLAMP","Світлодіодна рефлекторна EUROLAMP LED Лампа ЕКО R50 6W E14 3000K

Світлодіодна лампа Eurolamp ЕКО R50 6W E14 3000K призначена для заміни ламп розжарювання та галогенних ламп в компактних точкових світильниках.

У виробництві ламп застосовано особливий полімерний сплав, для створення якого використовується сучасна технологія хімічної обробки. Завдяки даному екологічному пластику, лампа є абсолютно безпечною для здоров'я людини та навколишнього середовища.
Лампа витримує перепади напруги в діапазоні 175-250V без негативних наслідків для працездатності.

Особенности:
<ul class=""list"">
 	<li>використання у всіх лампах IC драйвера нового покоління;</li>
 	<li>підвищена енергоефективність;</li>
 	<li>екологічно безпечні, не містять шкідливих речовин;</li>
 	<li>не створюють частотних перешкод для роботи інших електричних приладів;</li>
</ul>
Лампи мають індекс кольоропередачі 80 Ra, що робить світло ще більш приємним та насиченим.",LED-R50-06142(P),simple,0,91.98,0
1044,"LED Лампа рефлекторна EUROLAMP R50-6W-E14-4000K","Світлодіодна рефлекторна EUROLAMP LED Лампа ЕКО R50 6W E14 4000K

Світлодіодна лампа Eurolamp ЕКО R50 6W E14 4000K призначена для заміни ламп розжарювання та галогенних ламп в компактних точкових світильниках.

У виробництві ламп застосовано особливий полімерний сплав, для створення якого використовується сучасна технологія хімічної обробки. Завдяки даному екологічному пластику, лампа є абсолютно безпечною для здоров'я людини та навколишнього середовища.
Лампа витримує перепади напруги в діапазоні 175-250V без негативних наслідків для працездатності.

Особенности:
<ul class=""list"">
 	<li> використання у всіх лампах IC драйвера нового покоління;</li>
 	<li>підвищена енергоефективність;</li>
 	<li>екологічно безпечні, не містять шкідливих речовин;</li>
 	<li>не створюють частотних перешкод для роботи інших електричних приладів;</li>
</ul>
Лампи мають індекс кольоропередачі 80 Ra, що робить світло ще більш приємним та насиченим.",LED-R50-06144(P),simple,0,91.98,490
1047,"LED Лампа точкова EUROLAMP GX53-12W-4000K","Точкова світлодіодна EUROLAMP LED Лампа GX53 12W 4000K

Точкові світлодіодні лампи використовуються для створення зонування в приміщенні і розміщуються над тими зонами, де вони найбільше потрібні. Це економно - не потрібно висвітлювати ті ділянки де світло не потрібне, і комфортно для очей - виключається зайвий подразник. Все це формує особливу атмосферу умиротворення і комфорту, і що найважливіше - такий інтер'єр залишається цікавим багато років, не втрачаючи своєї актуальності.

Також, точкові лампи використовуються, як додаткове світло над робочими зонами: на кухні, над письмовим столом, біля дзеркала.

При виробництві лампи використовується особливий полімерний сплав, для створення якого використовується сучасна технологія хімічної обробки. Є абсолютно безпечною для здоров'я людини і навколишнього середовища завдяки даному екологічному пластику.

Лампа забезпечує приміщення якісним світлом без мерехтінь і відблисків.

Лампа здатна дати потужний світловий потік, який становить 960 Lm, при невеликому споживанні потужності світлодіода.

Лампа витримує перепади напруги в діапазоні 175-265V без наслідків працездатності.

Особливості ламп ТМ Eurolamp:
<ul class=""list"">
 	<li>використання у всіх лампах IC драйвера нового покоління;</li>
 	<li>підвищена енергоефективність;</li>
 	<li>екологічно безпечні, не містять шкідливих речовин;</li>
 	<li>не створюють частотних перешкод для роботи інших електронних пристроїв.</li>
</ul>",LED-GX53-1240(N),simple,0,79.02,4908
1056,"LED Лампа точкова низьковольтна MR16-5W-12V-GU5.3-4000K  EUROLAMP","Точкова світлодіодна EUROLAMP LED Лампа ЕКО MR16 5W 12V GU5.3 4000K

Точкові світлодіодні лампи використовуються для створення зонування в приміщенні і розміщуються над тими зонами, де вони найбільше потрібні. Це економно - не потрібно висвітлювати ті ділянки де світло не потрібне, і комфортно для очей - виключається зайвий подразник. Все це формує особливу атмосферу умиротворення і комфорту, і що найважливіше - такий інтер'єр залишається цікавим багато років, не втрачаючи своєї актуальності.

Також, точкові лампи використовуються, як додаткове світло над робочими зонами: на кухні, над письмовим столом, біля дзеркала.

При виробництві лампи використовується особливий полімерний сплав, для створення якого використовується сучасна технологія хімічної обробки. Є абсолютно безпечною для здоров'я людини і навколишнього середовища завдяки даному екологічному пластику.

Лампа забезпечує приміщення якісним світлом без мерехтінь і відблисків.

Лампа здатна дати потужний світловий потік, який становить 440 Lm, при невеликому споживанні потужності світлодіода.

<span data-text-color=""alert""><b>УВАГА!!!</b></span>
<b>EUROLAMP LED Лампа MR16 5W 12V призначена для роботи виключно в низьковольтних електромережах 12V.
</b><span data-text-color=""alert""><b>Не підключати до мережі живлення 220V!</b></span>

Дана характеристика є перевагою цієї моделі та дозволяє їй працювати від акумуляторної батареї 12V (в тому числі від машинного акумулятора), а також від сонячних панелей, при аварійних відключеннях електроенергії!",LED-SMD-05534(12)(P),simple,0,85.02,50
1070,"Батарейка лужна AAA LR03 1,5V блістер 4шт EUROELECTRIC","EUROELECTRIC Батарейка лужна AAA LR6 1,5V блістер 4шт

Лужні батарейки EUROELECTRIC є одними з кращих представниками в своєму класі.
Дослідження та розробки дали можливість втілити у життя три унікальні технології.Захист від протікання запобігає пошкодженню пристроїв. потрійне міцне покриття скорочує контактний опір для кращої надійності. Формула додаткової потужності забезпечує підвищену тривалість роботи в пристроях високого енергоспоживання.

У лужних батарейках EUROELECTRIC був посилений протиударний захист і стійкість до коротких замикань, а також забезпечується висока продуктивність в поєднанні з лідируючим у галузі показником за рівнем безпеки, а також надійна енерговіддача для будь-якої персональної техніки.

Батарейки EUROELECTRIC ААА («мізинчикові») Використовуються як джерела енергії для портативної техніки та приладів. Застосування: для пультів дистанційного керування, годинника, кухонних ваг, іграшок на радіокеруванні, світлодіодних ліхтарів,
фотоапаратів та іншої техніки.

[ux_video url=""https://youtu.be/1uzRqlCUvD4?feature=shared""]",BL-AAA-EE(4),simple,0,90,38250
1071,"Батарейка лужна AAA LR03 1,5V блістер 2шт EUROELECTRIC","EUROELECTRIC Батарейка лужна AAA LR6 1,5V блістер 2шт

Лужні батарейки EUROELECTRIC є одними з кращих представниками в своєму класі.
Дослідження та розробки дали можливість втілити у життя три унікальні технології.Захист від протікання запобігає пошкодженню пристроїв. потрійне міцне покриття скорочує контактний опір для кращої надійності. Формула додаткової потужності забезпечує підвищену тривалість роботи в пристроях високого енергоспоживання.

У лужних батарейках EUROELECTRIC був посилений протиударний захист і стійкість до коротких замикань, а також забезпечується висока продуктивність в поєднанні з лідируючим у галузі показником за рівнем безпеки, а також надійна енерговіддача для будь-якої персональної техніки.

Батарейки EUROELECTRIC ААА («мізинчикові») Використовуються як джерела енергії для портативної техніки та приладів. Застосування: для пультів дистанційного керування, годинника, кухонних ваг, іграшок на радіокеруванні, світлодіодних ліхтарів,
фотоапаратів та іншої техніки.

[ux_video url=""https://youtu.be/1uzRqlCUvD4?feature=shared""]",BL-AAA-EE(2),simple,0,60,2254
1190,"LED Лампа капсульна EUROLAMP силікон G4-2W-3000K-220V","Світлодіодна капсульна EUROLAMP LED Лампа G4 силікон 2W 3000K 220V

Світлодіодна лампа EUROLAMP LED Лампа G4 силікон 2W 3000K 220V має компактну циліндричну форму. Призначена для декоративного світлового оформлення, у вбудованих стельових світильниках, гнучких системах освітлення, в світильниках з кришталевими стразами, застосовуються так само в меблевих світильниках.

Завдяки світлодиодам лампочки не перегріваються, не випускають електромагнітних хвиль, не містять шкідливих речовин, немає потреби в спеціальній утилізації.",LED-G4-0227(220),simple,0,70.98,4396
1192,"LED Лампа капсульна EUROLAMP силікон G4-2W-3000K-12V","Світлодіодна капсульна EUROLAMP LED Лампа G4 силікон 2W 3000K 12V

Світлодіодна лампа EUROLAMP LED Лампа G4 силікон 2W 3000K 12V має компактну циліндричну форму. Призначена для декоративного світлового оформлення, у вбудованих стельових світильниках, гнучких системах освітлення, в світильниках з кришталевими стразами, застосовуються так само в меблевих світильниках.

<span data-text-color=""alert""><b>УВАГА!!!</b></span>
<b>EUROLAMP LED Лампа G4 силікон 2W 3000K 12V призначена для роботи виключно в низьковольтних електромережах 12V.
</b><span data-text-color=""alert""><b>Не підключати до мережі живлення 220V!</b></span>

Дана характеристика є перевагою цієї моделі та дозволяє їй працювати від акумуляторної батареї 12V (в тому числі від машинного акумулятора), а також від сонячних панелей, при аварійних відключеннях електроенергії!",LED-G4-0227(12),simple,0,76.98,63
1193,"LED Лампа капсульна силікон G4-2W-4000K-220V  EUROLAMP","EUROLAMP LED Лампа G4 силикон 2W 4000K 220V

Светодиодная лампа EUROLAMP LED Лампа G4 силикон 2W 4000K 220V имеет компактную цилиндрическую форму. Предназначена для декоративного светового оформления, во встраиваемых потолочных светильниках, гибких системах освещения, в светильниках с хрустальными стразами, применяются так же в мебельных светильниках.

Благодаря светодиодам лампочки не перегреваются, не испускают электромагнитных волн, в них нет ртути или свинца нет потребности в специальной утилизации.",LED-G4-0240(220),simple,0,70.98,1608
1195,"LED Лампа капсульна пластик G9-3W-4000K  EUROLAMP","Світлодіодна капсульна EUROLAMP LED Лампа G9 3W 4000K

EUROLAMP LED Лампа G9 3W 4000K є високоякісною екологічної та економічної LED технологією за доступною ціною.
У виробництві лампи використовуються безпечний для здоров'я людини полімерний сплав і вдосконалені довговічні системи відводу тепла.

Застосовуються якісні світлодіодні чіпи, в лампі вбудований IC драйвер, який запобігає мерехтінню і не дає навантаження на зір, коефіцієнт пульсації напруги струму має мінімальне значення - до 5%.

LED лампа надійна захищена від різких перепадів напруги в електромережі і дає рівне нейтральне світло з кутом розсіювання 320°.

Компактні розміри дозволяють застосовувати світлодіодну лампу для декоративного освітлення, підсвічування вітрин, дзеркал, меблів та підходить для натяжних стель",LED-G9-0340(220),simple,0,85.98,5459
1196,"LED Лампа капсульна силікон G4-2W-4000K-12V  EUROLAMP","Світлодіодна капсульна EUROLAMP LED Лампа G4 силікон 2W 4000K 12V

Світлодіодна лампа EUROLAMP LED Лампа G4 силікон 2W 4000K 12V має компактну циліндричну форму. Призначена для декоративного світлового оформлення, у вбудованих стельових світильниках, гнучких системах освітлення, в світильниках з кришталевими стразами, застосовуються так само в меблевих світильниках.

<span data-text-color=""alert""><b>УВАГА!!!</b></span>
<b>EUROLAMP LED Лампа G4 силікон 2W 4000K 12V призначена для роботи виключно в низьковольтних електромережах 12V.
</b><span data-text-color=""alert""><b>Не підключати до мережі живлення 220V!</b></span>

Дана характеристика є перевагою цієї моделі та дозволяє їй працювати від акумуляторної батареї 12V (в тому числі від машинного акумулятора), а також від сонячних панелей, при аварійних відключеннях електроенергії!",LED-G4-0240(12),simple,0,76.98,9053
1197,"LED Лампа EUROLAMP філамент G95-12W-E27-4000K-(deco)","LED Лампа EUROLAMP філамент G95-12W-E27-4000K-(deco)

Світлодіодна лампа філамент економить до 90% електроенергії. Чудова заміна традиційного освітлення. Не містить ртуті, безпечна для дітей та дорослих. Використовувати у приміщенні!

[ux_video url=""https://www.youtube.com/watch?v=zlRU5cee7Ic""]",LED-G95-12274(Amber),simple,0,249,0
1199,"LED Лампа EUROLAMP філамент G95-12W-E27-2700K-(deco)","LED Лампа EUROLAMP філамент G95-12W-E27-2700K-(deco)

Світлодіодна лампа філамент економить до 90% електроенергії. Чудова заміна традиційного освітлення. Не містить ртуті, безпечна для дітей та дорослих. Використовувати у приміщенні!

[ux_video url=""https://www.youtube.com/watch?v=zlRU5cee7Ic""]",LED-G95-12273(Amber),simple,0,249,378
1200,"LED Лампа філамент ST64-7W-E27-2700K ""1+1"" EUROLAMP","LED Лампа EUROLAMP філамент ST64-7W-E27-2700K-(deco) ""1 + 1""

Світлодіодна лампа філамент економить до 90% електроенергії. Чудова заміна традиційного освітлення. Не містить ртуті, безпечна для дітей та дорослих. Використовувати у приміщенні!",MLP-LED-ST64-07273(Amber),simple,0,199.02,477
1201,"LED Лампа філамент ST64 7W-E27-4000K-(deco) ""1 + 1"" EUROLAMP","LED Лампа EUROLAMP філамент ST64 7W-E27-4000K-(deco) ""1 + 1""

Світлодіодна лампа філамент економить до 90% електроенергії. Чудова заміна традиційного освітлення. Не містить ртуті, безпечна для дітей та дорослих. Використовувати у приміщенні!",MLP-LED-ST64-07274(Amber),simple,0,199.02,714
1202,"LED Лампа EUROLAMP філамент A60 8W-E27-2700K ""1+1""","LED Лампа EUROLAMP філамент A60 8W-E27-2700K-(deco) ""1 + 1""

Світлодіодна лампа філамент економить до 90% електроенергії. Чудова заміна традиційного освітлення. Не містить ртуті, безпечна для дітей та дорослих. Використовувати у приміщенні!

[ux_video url=""https://www.youtube.com/watch?v=zlRU5cee7Ic""]",MLP-LED-A60-08273(Amber)new,simple,0,238.98,392
1203,"LED Лампа філамент A60 8W-E27-4000K ""1+1"" EUROLAMP","LED Лампа EUROLAMP філамент A60 8W-E27-4000K-(deco) ""1 + 1""

Світлодіодна лампа філамент економить до 90% електроенергії. Чудова заміна традиційного освітлення. Не містить ртуті, безпечна для дітей та дорослих. Використовувати у приміщенні!

[ux_video url=""https://www.youtube.com/watch?v=zlRU5cee7Ic""]",MLP-LED-A60-08274(Amber)new,simple,0,181.98,409
1204,"LED Лампа EUROLAMP філамент G95-8W-E27-2700K-(deco)","LED Лампа EUROLAMP філамент G95-8W-E27-2700K-(deco)

Світлодіодна лампа філамент економить до 90% електроенергії. Чудова заміна традиційного освітлення. Не містить ртуті, безпечна для дітей та дорослих. Використовувати у приміщенні!

[ux_video url=""https://www.youtube.com/watch?v=zlRU5cee7Ic""]",LED-G95-08273(Amber),simple,0,175.02,0
1205,"LED Лампа EUROLAMP філамент G95-8W-E27-4000K-(deco)","LED Лампа EUROLAMP філамент G95-8W-E27-4000K-(deco)

Світлодіодна лампа філамент економить до 90% електроенергії. Чудова заміна традиційного освітлення. Не містить ртуті, безпечна для дітей та дорослих. Використовувати у приміщенні!

[ux_video url=""https://www.youtube.com/watch?v=zlRU5cee7Ic""]",LED-G95-08274(Amber),simple,0,112.98,390
1290,"Світильник для ламп LED T8x2 (1.5m) EUROLAMP","EUROLAMP Світильник для ламп LED T8x2 (1.5m) – це надійне і потужне рішення для освітлення, розроблене для максимального освітлення будь-якого приміщення. Працюючи від стандартної напруги 220-240 В, цей світильник ідеально підходить для двох LED-ламп типу T8 довжиною 1,5 метра, забезпечуючи рівномірний і яскравий світловий потік, який чудово підійде для комерційних і промислових об'єктів, а також для побутового використання.

Корпус світильника виготовлений із високоякісного пластику, що робить його легким, але водночас міцним і довговічним. Розміри світильника складають 1560 мм у довжину, 99 мм у ширину та 78 мм у висоту, що дозволяє йому легко інтегруватися в будь-який інтер'єр, забезпечуючи максимально ефективне освітлення.

Конструкція світильника передбачає накладний монтаж, що дозволяє швидко і зручно встановити його на стелі або стіні. Такий підхід до монтажу робить його універсальним рішенням для використання в офісах, складах, виробничих приміщеннях або навіть у домашніх умовах, де потрібне якісне і надійне освітлення.

Світильник EUROLAMP для ламп LED T8x2 (1.5m) – це не тільки про високу ефективність, але й про значну економію енергії. Використання LED-ламп дозволяє значно знизити витрати на електроенергію, зберігаючи при цьому яскравість і якість світла. Це відмінний вибір для тих, хто прагне оновити свої освітлювальні прилади та зробити їх більш екологічними та економічно вигідними.

Постачається в упаковках по 10 одиниць, що є ідеальним варіантом для оптових замовлень або для великих проектів освітлення. Штрих-код упаковки – 4260410487389 – забезпечує зручність при замовленні та обліку товару.

EUROLAMP Світильник для ламп LED T8x2 (1.5m) – це сучасне рішення, що поєднує в собі інноваційний дизайн, високу продуктивність та енергоефективність, забезпечуючи комфортне освітлення у будь-якому просторі.",LH2-LED-T8(1.5),simple,0,469.02,62
1291,"Світильник для ламп LED T8x2 (1.2m) EUROLAMP","EUROLAMP Світильник для ламп LED T8x2 (1.2m) – це сучасне та енергоефективне рішення для освітлення, що забезпечує високу продуктивність та надійність. Працюючи від стандартної напруги 220-240 В, цей світильник спеціально розроблений для встановлення двох LED-ламп типу T8 завдовжки 1,2 метра, що дозволяє отримати потужний та рівномірний світловий потік для будь-якого приміщення.

Корпус світильника виготовлений із якісного пластику, що забезпечує його легкість, міцність та тривалий термін служби. Завдяки компактним розмірам (1266 мм завдовжки, 125 мм завширшки та 94 мм заввишки) цей світильник ідеально підходить для встановлення в офісах, складських приміщеннях, торгових залах, виробничих цехах та інших комерційних чи побутових просторах.

Конструкція EUROLAMP Світильник для ламп LED T8x2 (1.2m) призначений для накладного монтажу, що робить його встановлення простим і зручним. Він легко кріпиться на стелі або стіні, що дозволяє оптимально розподілити світло в потрібній зоні, створюючи комфортні умови для роботи або відпочинку.

Цей світильник не тільки забезпечує яскраве освітлення, а й значно знижує споживання електроенергії завдяки використанню LED-технологій. Він поєднує у собі високу енергоефективність та тривалий термін служби, що робить його економічно вигідним вибором для заміни застарілих освітлювальних приладів.

Поставляється в упаковках по 10 одиниць, що є ідеальним варіантом для оптових покупців та планують встановити освітлення у масштабних проектах. Штрих-код упаковки – 4260410487372 – полегшує процес замовлення та обліку товару.

EUROLAMP Світильник для ламп LED T8x2 (1.2m) – це вибір тих, хто прагне поєднати сучасний дизайн, високу якість та енергоефективність для створення комфортного та надійного освітлення у будь-якому просторі.",LH2-LED-T8(1.2),simple,0,598.98,796
1292,"Світильник для ламп LED T8x2 (0.6m) EUROLAMP","<div class=""flex-shrink-0 flex flex-col relative items-end"">
<div>
<div class=""pt-0"">
<div class=""gizmo-bot-avatar flex h-8 w-8 items-center justify-center overflow-hidden rounded-full"">
<div class=""relative p-1 rounded-sm flex items-center justify-center bg-token-main-surface-primary text-token-text-primary h-8 w-8""></div>
</div>
</div>
</div>
</div>
<div class=""group/conversation-turn relative flex w-full min-w-0 flex-col agent-turn"">
<div class=""flex-col gap-1 md:gap-3"">
<div class=""flex max-w-full flex-col flex-grow"">
<div class=""min-h-8 text-message flex w-full flex-col items-end gap-2 whitespace-normal break-words [.text-message+&amp;]:mt-5"" dir=""auto"" data-message-author-role=""assistant"" data-message-id=""6a3cf527-f0e1-434d-a3ed-d0762f24e21a"">
<div class=""flex w-full flex-col gap-1 empty:hidden first:pt-[3px]"">
<div class=""markdown prose w-full break-words dark:prose-invert dark"">

EUROLAMP Світильник для ламп LED T8x2 (0.6m) – це універсальне рішення для ефективного освітлення приміщень, яке поєднує сучасний дизайн, функціональність і надійність. Працюючи від стандартної напруги 220-240 В, цей світильник створений спеціально для двох LED-ламп типу T8 довжиною 0,6 метра. Він забезпечує яскраве, рівномірне світло без мерехтіння, що ідеально підходить для створення комфортної атмосфери в будь-якому просторі.

Матеріал корпусу світильника – високоякісний пластик, що робить його легким, але водночас стійким до механічних пошкоджень і зношування. Завдяки цьому світильник не тільки виглядає сучасно, але й забезпечує довговічність у використанні. Розміри світильника складають 655 мм у довжину, 115 мм у ширину та 86 мм у висоту, що робить його компактним, але достатньо потужним для освітлення великих площ.

Світильник EUROLAMP розроблений для накладного монтажу, що дозволяє легко встановити його на стелю або стіни, забезпечуючи оптимальне розташування світлового потоку. Така конструкція робить його чудовим вибором для використання в офісах, торгових залах, складських приміщеннях або навіть вдома. Завдяки зручному монтажу і простому обслуговуванню, він стане надійним елементом вашої освітлювальної системи.

Однією з головних переваг цього світильника є його енергоефективність, яка допоможе значно знизити витрати на електроенергію. Використання LED-ламп типу T8 гарантує низьке споживання енергії при високій світловіддачі, що дозволяє створити яскраве і приємне освітлення з мінімальними витратами.

Світильник постачається в упаковках по 10 одиниць, що ідеально підходить для тих, хто планує освітлювати великі площі або здійснювати комплексну заміну старих світильників на більш сучасні та ефективні рішення.

EUROLAMP Світильник для ламп LED T8x2 (0.6m) – це ідеальне рішення для тих, хто шукає економічний, надійний і стильний спосіб освітлення, що поєднує в собі високу якість, простоту використання та сучасний вигляд.

</div>
</div>
</div>
</div>
</div>
</div>",LH2-LED-T8(0.6),simple,0,268.98,331
1293,"LED Лампа лінійна T8 nano EUROLAMP 24W-4000K","Світлодіодна лінійна EUROLAMP LED Лампа NANO T8 24W 4000K

Світлодіодна лампа LED-T8-24W/4000 (nano) Eurolamp потужністю 24 Вт є високоякісною екологічної та економічної LED технологією за доступною ціною. У виробництві лампи використовуються безпечний для здоров'я людини полімерний сплав і вдосконалені довговічні системи відводу тепла.

Якісні світлодіодні чіпи, що застосовуються в енергозберігаючій лампі LED-T8-24W / 4000 (nano), дозволяють економити електроенергію до 90% без шкоди для яскравості, при досить тривалому періоді роботи лампи.

LED лампа надійна захищена від різких перепадів напруги в електромережі в діапазоні 220-240 В і дає рівне нейтральне світло зі світловою температурою 4000K і кутом розсіювання 320 °.",LED-T8-24W/4000(nano),simple,0,208.98,760
1294,"LED Лампа лінійна T8 скло EUROLAMP 18W-4000K-140lm/W","Світлодіодна лампа LED-T8-18W/4000(140lm/W) Eurolamp потужністю 18 Вт є високоякісною екологічною та економічною LED технологією за доступною ціною. У виробництві лампи використовуються безпечний для здоров'я людини полімерний сплав і вдосконалені довговічні системи відводу тепла.

Якісні світлодіодні чіпи, що застосовуються в даній лампі, дозволяють економити електроенергію до 90% без шкоди для яскравості при досить тривалому періоді роботи лампи - 50000 годин.

LED лампа надійна, захищена від різких перепадів напруги в електромережі в діапазоні 220-240 В і дає рівне яскраве денне світло зі світловою температурою 4000K і кутом розсіювання 240 °

Також перевагою даної моделі лампи є високі показники енергоефективності:
<ul class=""list"">
 	<li>Клас енергоефективності - А</li>
 	<li>Світлова віддача - 140lm/W</li>
</ul>",LED-T8-18W/4000(140lm/W),simple,0,189,1128
1295,"LED Лампа лінійна T8 nano EUROLAMP 18W-6500K","Світлодіодна лампа LED-T8-18W/6500(nano) Eurolamp потужністю 18 Вт є високоякісною екологічної та економічної LED технологією за доступною ціною. У виробництві лампи використовуються безпечний для здоров'я людини полімерний сплав і вдосконалені довговічні системи відводу тепла.

Якісні світлодіодні чіпи, що застосовуються в енергозберігаючій лампі LED-T8-18W/6500(nano), дозволяють економити електроенергію до 90% без шкоди для яскравості, при досить тривалому періоді роботи лампи.

LED лампа надійна захищена від різких перепадів напруги в електромережі в діапазоні 220-240 В і дає рівне яскраве блакитне світло зі світловою температурою 6500K і кутом розсіювання 320 °",LED-T8-18W/6500(nano),simple,0,289.02,229
